air_monitor,site_catid,aqs_id,date,day_obs,mean_24hr,pollutant,latitude,longitude,max_8hr,range_of_24hr_mean,year,month,day,temp_f_sunup_max,temp_f_max,temp_f_sunup_avg,temp_f_avg,temp_f_morning_avg,temp_f_afternoon_avg,temp_f_sunup_min,temp_f_min,temp_f_sunup_range,temp_f_range,winddir_mode,winddir_sunup_mode,wind_calm,wind_from_n,wind_from_ne,wind_from_e,wind_from_se,wind_from_s,wind_from_sw,wind_from_w,wind_from_nw,windspd_mph_avg,windspd_mph_med,windspd_mph_sunup_avg,windspd_mph_sunup_med,precip_in_sum,precip_in_sunup_sum,precip_in_night_sum,precip_hrs_duration,precip_hrs_duration_sunup,rh_avg,rh_sunup_avg,dewpoint_f_avg,dewpoint_f_sunup_avg,visibility_miles_avg,visibility_miles_min,visibility_miles_sunup_avg,visibility_miles_sunup_min,cloud_cover_sunup_avg,cloud_cover_avg,overcast_sunup_mode,overcast_mode,month_avg_tempf_max,month_avg_tempf_sunup_max,month_tempf_avg,month_tempf_avg_sunup_avg,winddir_prevday_mode,winddir_prev_2day_mode,wind_shift_to_north,precip_prevday_in_sum,precip_prevnight_in_sum,temp_prevday_f_max,temp_prevday_f_avg,temp_24hr_change_f_max,temp_24hr_change_f_avg,temp_prev3days_avg_f_max,temp_3day_change_f_max,temp_prev30_avg_temp_max,temp_prev30_avg_temp_avg,temp_prevmonth_avg_f_max,temp_prevmonth_avg_f_avg,temp_prevmonth_change_f_max,temp_prevmonth_change_f_avg,temp_change_from_site_avg_max,temp_change_from_site_avg_sunup_max,temp_change_from_site_avg,temp_change_from_site_sunup_avg,parcel_start_date,traj_hourz,receptor_heights,origin_heights,origin_coords,parcel_rain,parcel_rh,parcel_sunflux,background_24hr_ozone_17z_ppb_med,background_24hr_pm25_17z_med,background_24hr_ozone_17z_ppb_mean,background_24hr_pm25_17z_mean,nearest_o3_monitor_miles,nearest_pm_monitor_miles
Anoka Airport,27-003-1002,27-003-1002,2012-02-24,24,29.667,OZONE,45.13768,-93.207615,32.88,"29.7, 29.7",2012,2,24,27.3,28.22,25.518333333333334,24.339166666666667,25.768333333333334,26.318,22.62,14.92,4.68,13.299999999999999,NW,NW,0,0,0,0,0,0,0,0.16666666666666666,0.8333333333333334,6.755833333333333,7.81,8.516666666666667,8.51,0.0015999999999999999,0.0015999999999999999,0,0,0,70.75,64.5,16.024166666666666,15.102500000000001,9.116666666666667,4.4,9.365,7.36,0.93,0.88,Overcast,Overcast,27.28,25.195,19.170416666666668,19.258333333333333,Calm,Calm,FALSE,0.0062,0,36.7,31.50375,-8.480000000000004,-7.164583333333333,29.598541666666666,-5.259374999999999,34.41586206896552,27.027686781609194,34.80344827586207,27.28903735632184,-6.583448275862068,-2.949870689655171,0.9399999999999977,2.1050000000000004,5.168749999999999,6.260000000000002,2012-02-23,17,"10, 250, 500","0, 0, 1.6","47.598, -99.46; 50.976, -98.809; 51.888, -98.686",0.1,85,281.9,31.1,7,31.5,7.733333333333333,82,82
Anoka Airport,27-003-1002,27-003-1002,2012-02-25,24,27.521,OZONE,45.13768,-93.207615,32,"27.5, 27.5",2012,2,25,27.61,27.61,20.481666666666666,19.332916666666666,15.091666666666667,24.348,12.68,11.16,14.93,16.45,Calm,Calm,1,0,0,0,0,0,0,0,0,3.7104166666666667,3.4050000000000002,2.7883333333333336,2.795,0,0,0,0,0,69.70833333333333,67.16666666666667,10.85125,11.025833333333333,9.092083333333333,4.77,8.549999999999999,4.77,0.47,0.54,Clear,Clear,27.28,25.195,19.170416666666668,19.258333333333333,NW,Calm,FALSE,0.0015999999999999999,0,28.22,24.339166666666667,-0.6099999999999994,-5.006250000000001,27.921458333333334,-8.588541666666668,34.175862068965515,26.769885057471264,34.41586206896552,27.027686781609194,-6.805862068965517,-7.6947701149425285,0.3299999999999983,2.414999999999999,0.16249999999999787,1.2233333333333327,2012-02-24,17,"10, 250, 500","0.3, 97.2, 506.2","49.259, -98.269; 52.094, -97.851; 52.347, -95.496",0,81.6,258.6,34.2,4,33.733333333333334,3.8333333333333335,173,173
Anoka Airport,27-003-1002,27-003-1002,2012-02-26,24,25.542,OZONE,45.13768,-93.207615,29,"25.5, 25.5",2012,2,26,36.64,36.64,32.425000000000004,29.840416666666666,31.248333333333335,34.692,26.51,25.81,10.129999999999999,10.830000000000002,SE,SW,0,0,0,0,0.4166666666666667,0.08333333333333333,0.5,0,0,8.870416666666667,8.575,9.325,9.655000000000001,0.0040999999999999995,7e-4,0.0034,0,0,72.29166666666667,71,21.959583333333335,24.003333333333334,9.48125,8.43,9.491666666666667,8.43,0.81,0.87,Overcast,Overcast,27.28,25.195,19.170416666666668,19.258333333333333,Calm,NW,FALSE,0,0,27.61,19.332916666666666,9.030000000000001,10.5075,21.836041666666667,8.004375,34.50310344827586,27.01590517241379,34.175862068965515,26.769885057471264,2.464137931034486,3.0705316091954025,9.36,11.445,10.669999999999998,13.166666666666671,2012-02-25,17,"10, 250, 500","27.6, 540, 703.8","42.059, -91.379; 39.56, -91.354; 37.866, -92.648",0,66.8,598.3,32.2,7.7,32,6.1,25,17
Anoka Airport,27-003-1002,27-003-1002,2012-02-27,24,31.333,OZONE,45.13768,-93.207615,32.88,"31.3, 31.3",2012,2,27,29.99,29.99,26.249166666666667,25.197916666666668,23.59,28.482,22.47,20.93,7.52,9.059999999999999,W,NW,0.25,0,0,0,0,0,0,0.3333333333333333,0.4166666666666667,5.3029166666666665,6.02,5.759166666666666,5.9,6e-4,6e-4,0,0,0,71.625,64.58333333333333,17.140833333333333,15.835833333333333,9.5408333333333335,8.07,9.651666666666667,9.38,0.43,0.53,Clear,Clear,27.28,25.195,19.170416666666668,19.258333333333333,SE,Calm,FALSE,0.0040999999999999995,0.0034,36.64,29.840416666666666,-6.650000000000002,-4.642499999999998,24.586666666666666,0.6112500000000018,34.78068965517242,27.303405172413793,34.50310344827586,27.01590517241379,-4.51310344827586,-1.817988505747124,2.7099999999999973,4.794999999999998,6.0275,6.990833333333335,2012-02-26,17,"10, 250, 500","0, 15.8, 411.5","49.344, -94.642; 50.326, -92.671; 49.991, -89.19",0,76.1,432.2,36.1,6.4,35.300000000000004,6.633333333333334,105,141
Anoka Airport,27-003-1002,27-003-1002,2012-02-28,24,14.833,OZONE,45.13768,-93.207615,31.25,"14.8, 14.8",2012,2,28,32.76,32.76,31.138333333333332,29.88,30.133333333333333,32.376,28.47,23.5,4.289999999999999,9.259999999999998,Calm,SE,0.08333333333333333,0,0,0.3333333333333333,0.5833333333333334,0,0,0,0,4.83,4.9399999999999995,6.2941666666666665,6.29,0.173,0.0185,0.1545,6,1,80.95833333333333,80.16666666666667,24.68875,25.691666666666666,7.355416666666667,3.19,7.476666666666667,3.64,1,0.99,Overcast,Overcast,27.28,25.195,19.170416666666668,19.258333333333333,W,SE,FALSE,6e-4,0,29.99,25.197916666666668,2.7699999999999996,4.682083333333331,27.519166666666667,2.360833333333332,34.45,27.290862068965517,34.78068965517242,27.303405172413793,-2.0206896551724185,2.576594827586206,5.479999999999997,7.564999999999998,10.709583333333331,11.879999999999999,2012-02-27,17,"10, 250, 500","205.2, 146.1, 88.2","43.794, -93.563; 42.551, -93.002; 41.007, -92.319",0,71.4,657.6,30.2,3.9,30.933333333333334,4.533333333333333,91,27
Anoka Airport,27-003-1002,27-003-1002,2012-02-29,24,30.083,OZONE,45.13768,-93.207615,33.38,"30.1, 30.1",2012,2,29,34.2,34.2,33.656666666666666,33.24333333333333,33.278333333333336,34.064,32.57,32.22,1.6300000000000026,1.980000000000004,Calm,Calm,0.5833333333333334,0.3333333333333333,0.08333333333333333,0,0,0,0,0,0,4.826666666666666,4.82,4.729166666666667,4.109999999999999,0.2487,0.1189,0.1298,19,12,93.25,94.58333333333333,31.507083333333334,32.24583333333334,5.238333333333333,0.77,4.8675,1.2,1,1,Light Snow,Light Snow,27.28,25.195,19.170416666666668,19.258333333333333,Calm,W,FALSE,0.173,0.1545,32.76,29.88,1.4400000000000048,3.3633333333333333,27.538958333333333,5.704374999999999,34.074827586206894,27.231293103448277,34.45,27.290862068965517,-0.25,5.952471264367816,6.920000000000002,9.005000000000003,14.072916666666664,14.398333333333333,2012-02-28,17,"10, 250, 500","47.5, 7.5, 0","42.941, -86.087; 42.998, -85.249; 42.911, -84.698",0,80.3,400.5,31.7,20.4,31,15.433333333333334,15,21
Anoka Airport,27-003-1002,27-003-1002,2012-03-01,24,30.75,OZONE,45.13768,-93.207615,34.38,"30.8, 30.8",2012,3,1,37.4,37.4,34.423846153846156,33.305416666666666,33.25833333333333,36.826,30.63,30.63,6.77,6.77,Calm,Calm,1,0,0,0,0,0,0,0,0,2.1825,2.19,1.9969230769230768,1.89,0.1328,0.11989999999999999,0.0129,8,7,84.45833333333333,80.92307692307692,29.058333333333334,29.084615384615386,8.61125,1.32,9.75153846153846,9.47,0.91,0.92,Overcast,Overcast,42.67,36.99,33.627916666666664,31.837692307692308,Calm,Calm,FALSE,0.2487,0.1298,34.2,33.24333333333333,3.1999999999999957,0.06208333333333371,31.561666666666667,1.7437499999999986,34.18655172413793,27.264568965517242,34.074827586206894,27.231293103448277,3.325172413793105,6.074123563218389,-5.270000000000003,0.4099999999999966,-0.322499999999998,2.5861538461538487,2012-02-29,17,"10, 250, 500","118.9, 41.6, 379.2","48.202, -91.055; 48.02, -85.342; 47.487, -84.023",0,85.6,502.7,34.3,2.5,36.333333333333336,2.3666666666666667,83,27
Anoka Airport,27-003-1002,27-003-1002,2012-03-02,24,22.167,OZONE,45.13768,-93.207615,37,"22.2, 22.2",2012,3,2,36.09,36.09,31.84,31.38458333333333,31.12,34.816,27.28,27.28,8.810000000000002,8.810000000000002,Calm,Calm,0.6153846153846154,0,0,0,0,0,0,0.38461538461538464,0,3.73625,2.99,3.66,2.95,0.0596,0.0561,0.0035,5,5,84.375,80.84615384615384,27.048333333333332,26.376153846153844,6.585833333333333,1.91,6.730769230769231,1.91,0.61,0.79,Clear,Overcast,42.67,36.99,33.627916666666664,31.837692307692308,Calm,Calm,FALSE,0.1328,0.0129,37.4,33.305416666666666,-1.3099999999999952,-1.9208333333333343,33.274375,-1.8897916666666674,34.257241379310344,27.222988505747125,34.18655172413793,27.264568965517242,1.9034482758620754,4.12001436781609,-6.579999999999998,-0.8999999999999986,-2.2433333333333323,0.002307692307692122,2012-03-01,17,"10, 250, 500","15.6, 133.2, 616.7","44.329, -94.044; 44.391, -94.964; 47.439, -106.031",0,86.2,536.1,38,8,34.333333333333336,7.366666666666666,69,42
Anoka Airport,27-003-1002,27-003-1002,2012-03-03,24,33.042,OZONE,45.13768,-93.207615,37.75,"33, 33",2012,3,3,26.41,27.88,23.498461538461537,22.494166666666665,22.02166666666667,26.13,19.07,16.49,7.34,11.39,W,W,0,0,0,0,0,0,0,1,0,7.279166666666667,7.51,7.476923076923077,7.51,0.0042,0.0033,9e-4,0,0,78.54166666666667,77.6923076923077,16.794166666666666,17.498461538461537,7.775833333333333,2.76,7.133076923076922,2.76,0.98,0.98,Overcast,Overcast,42.67,36.99,33.627916666666664,31.837692307692308,Calm,Calm,FALSE,0.0596,0.0035,36.09,31.38458333333333,-8.210000000000004,-8.890416666666667,32.345,-9.850833333333334,34.03758620689655,26.922270114942528,34.257241379310344,27.222988505747125,-6.377241379310345,-4.72882183908046,-14.790000000000003,-10.580000000000002,-11.13375,-8.33923076923077,2012-03-02,17,"10, 250, 500","13.3, 205.3, 162.3","50.809, -97.426; 51.653, -92.699; 50.644, -88.295",0,86.1,260.1,38.2,0,39.63333333333333,4.433333333333334,224,195
Anoka Airport,27-003-1002,27-003-1002,2012-03-04,24,30.667,OZONE,45.13768,-93.207615,37.75,"30.7, 30.7",2012,3,4,28.01,28.01,19.826153846153847,18.354166666666668,14.818333333333333,26.506,6.41,6.41,21.6,21.6,Calm,Calm,1,0,0,0,0,0,0,0,0,2.5666666666666664,2.625,2.106153846153846,1.56,0.004,0.004,0,0,0,72.08333333333333,68.23076923076923,10.540833333333333,10.614615384615384,9.68875,9.33,9.683846153846154,9.33,0.08,0.31,Clear,Clear,42.67,36.99,33.627916666666664,31.837692307692308,W,Calm,FALSE,0.0042,9e-4,27.88,22.494166666666665,0.13000000000000256,-4.139999999999997,26.939375,-8.58520833333333,33.80862068965517,26.598045977011495,34.03758620689655,26.922270114942528,-6.027586206896547,-8.56810344827586,-14.66,-8.98,-15.273749999999996,-12.01153846153846,2012-03-03,17,"10, 250, 500","383.5, 911, 1239.1","48.26, -96.16; 48.603, -94.408; 48.65, -95.559",0,83.9,247.1,36,5.1,36.1,5.666666666666667,74,97
Anoka Airport,27-003-1002,27-003-1002,2012-03-05,24,26.333,OZONE,45.13768,-93.207615,38,"26.3, 26.3",2012,3,5,34.84,34.84,25.385384615384616,24.639166666666668,20.14,30.862000000000002,12.36,12.36,22.480000000000004,22.480000000000004,S,S,0.23076923076923078,0,0,0,0.07692307692307693,0.6923076923076923,0,0,0,5.897083333333334,6.33,6.480769230769231,6.34,0.0011,0.0011,0,0,0,79.83333333333333,77.38461538461539,19.11,19.049230769230768,9.075416666666667,5.58,8.626923076923077,5.58,0.56,0.37,Overcast,Clear,42.67,36.99,33.627916666666664,31.837692307692308,Calm,W,FALSE,0.004,0,28.01,18.354166666666668,6.830000000000002,6.285,20.424166666666665,4.215000000000003,33.99344827586207,26.487097701149427,33.80862068965517,26.598045977011495,1.0313793103448319,-1.9588793103448268,-7.829999999999998,-2.1499999999999986,-8.988749999999996,-6.452307692307691,2012-03-04,17,"10, 250, 500","577.8, 2320.6, 2672.6","46.901, -97.808; 50.777, -101.308; 51.532, -102.603",0,49.4,552.6,39.1,7.6,38.43333333333334,7.366666666666666,45,45
Anoka Airport,27-003-1002,27-003-1002,2012-03-06,24,28.667,OZONE,45.13768,-93.207615,36.38,"28.7, 28.7",2012,3,6,56.05,56.05,44.98461538461538,42.525,38.555,52.14,30.39,30.39,25.659999999999997,25.659999999999997,Calm,SE,0.3076923076923077,0,0,0,0.46153846153846156,0.23076923076923078,0,0,0,5.1575,5.745,5.327692307692308,5.78,0.02,0.0195,5e-4,0,0,69.875,63.69230769230769,33.0175,33.00846153846154,9.786249999999999,9.28,9.849230769230768,9.63,0.37,0.24,Clear,Clear,42.67,36.99,33.627916666666664,31.837692307692308,S,Calm,FALSE,0.0011,0,34.84,24.639166666666668,21.209999999999994,17.88583333333333,21.49666666666667,21.02833333333333,34.40448275862069,26.80456896551724,33.99344827586207,26.487097701149427,22.056551724137925,16.03790229885057,13.379999999999995,19.059999999999995,8.897083333333335,13.146923076923073,2012-03-05,17,"10, 250, 500","73, 463.1, 91.6","40.983, -91.796; 38.961, -91.955; 35.589, -96.719",0,61,737.1,31.3,8.1,34.06666666666666,8.833333333333334,34,23
Anoka Airport,27-003-1002,27-003-1002,2012-03-07,24,20.083,OZONE,45.13768,-93.207615,28,"20.1, 20.1",2012,3,7,46.88,48.11,40.66538461538462,40.12166666666667,43.55,37.066,35.62,27.61,11.260000000000005,20.5,NW,NW,0.46153846153846156,0,0,0,0,0,0,0,0.5384615384615384,5.373333333333333,5.405,4.78,5.15,0.053099999999999994,0.053099999999999994,0,5,5,83.33333333333333,87.92307692307692,35.42666666666667,37.32153846153846,7.795,2.01,6.193846153846154,2.01,0.95,0.75,Overcast,Overcast,42.67,36.99,33.627916666666664,31.837692307692308,Calm,S,FALSE,0.02,5e-4,56.05,42.525,-7.939999999999998,-2.403333333333329,33.58208333333333,6.53958333333334,34.971724137931034,27.335704022988505,34.40448275862069,26.80456896551724,13.705517241379312,13.317097701149429,5.439999999999998,9.89,6.493750000000006,8.82769230769231,2012-03-06,17,"10, 250, 500","3.7, 172.1, 382.1","42.512, -94.811; 40.966, -96.548; 44.899, -98.277",0,45.2,695.8,40.7,5.9,36.9,7.366666666666666,36,33
Anoka Airport,27-003-1002,27-003-1002,2012-03-08,24,31,OZONE,45.13768,-93.207615,36.25,"31, 31",2012,3,8,35.72,35.72,29.75,27.898333333333333,26.135,34.22,20.49,20.49,15.23,15.23,NW,W,0.3076923076923077,0,0,0,0,0,0.07692307692307693,0.6153846153846154,0,7.4558333333333335,7.5600000000000005,6.619230769230769,7.16,3e-4,3e-4,0,0,0,67.83333333333333,71.46153846153847,18.115,21.303846153846155,9.280416666666667,3.9,8.92923076923077,3.9,0.69,0.48,Overcast,Clear,42.67,36.99,33.627916666666664,31.837692307692308,NW,Calm,FALSE,0.053099999999999994,0,48.11,40.12166666666667,-12.39,-12.223333333333336,41.32333333333334,-13.425000000000004,35.108620689655176,27.615431034482757,34.971724137931034,27.335704022988505,0.7482758620689651,0.5626293103448283,-6.950000000000003,-1.2700000000000031,-5.729583333333331,-2.0876923076923077,2012-03-07,17,"10, 250, 500","749.6, 820.5, 1236.2","48.135, -99.685; 49.469, -106.077; 51.485, -106.373",0,65.9,425.3,35.4,8.1,35.3,7.7,104,104
Anoka Airport,27-003-1002,27-003-1002,2012-03-09,24,34.875,OZONE,45.13768,-93.207615,41.12,"34.9, 34.9",2012,3,9,32.96,32.96,24.78,24.785416666666666,19.77,29.866,14.26,14.26,18.700000000000003,18.700000000000003,Calm,Calm,0.6923076923076923,0,0,0,0.23076923076923078,0,0,0,0.07692307692307693,4.8325000000000005,5.68,3.3630769230769233,3.03,0,0,0,0,0,51.083333333333336,50.30769230769231,8.872916666666667,8.253846153846153,9.754999999999999,9.39,9.806923076923077,9.39,0.36,0.24,Clear,Clear,42.67,36.99,33.627916666666664,31.837692307692308,NW,NW,FALSE,3e-4,0,35.72,27.898333333333333,-2.759999999999998,-3.112916666666667,34.010000000000005,-9.224583333333339,34.96655172413793,27.534109195402298,35.108620689655176,27.615431034482757,-2.148620689655175,-2.8300143678160907,-9.71,-4.030000000000001,-8.842499999999998,-7.057692307692307,2012-03-08,17,"10, 250, 500","2.4, 367, 1195.5","49.598, -97.674; 52.716, -98.974; 54.497, -98.668",0,68.8,519.9,37,4,37.266666666666666,4.733333333333333,188,188
Anoka Airport,27-003-1002,27-003-1002,2012-03-10,24,33.25,OZONE,45.13768,-93.207615,42.12,"33.2, 33.2",2012,3,10,63.33,63.33,53.6,48.99625,48.155,59.984,40.34,33.01,22.989999999999995,30.32,SW,SW,0,0,0,0,0,0.15384615384615385,0.8461538461538461,0,0,7.784583333333334,8.095,8.421538461538463,8.64,0,0,0,0,0,46.5,41.46153846153846,28.817083333333333,30.330000000000002,9.76,9.45,9.782307692307693,9.45,0.2,0.12,Clear,Clear,42.67,36.99,33.627916666666664,31.837692307692308,Calm,NW,FALSE,0,0,32.96,24.785416666666666,30.369999999999997,24.210833333333337,26.341875,22.654375,36.219655172413795,28.793045977011495,34.96655172413793,27.534109195402298,28.36344827586207,21.462140804597706,20.659999999999997,26.339999999999996,15.36833333333334,21.762307692307694,2012-03-09,17,"10, 250, 500","1740.7, 1955.9, 2116.8","38.09, -101.914; 42.307, -104.943; 44.44, -106.032",0,15,714.2,41.9,6,45.5,5.766666666666667,29,25
Anoka Airport,27-003-1002,27-003-1002,2012-03-11,24,38.583,OZONE,45.13768,-93.207615,45.75,"38.6, 38.6",2012,3,11,64.27,64.27,55.08923076923077,54.01913043478261,49.43666666666667,62.074,43.63,43.63,20.639999999999993,20.639999999999993,S,S,0,0,0,0,0,1,0,0,0,6.81695652173913,6.8,7.172307692307692,6.87,0,0,0,0,0,46.78260869565217,47.30769230769231,33.88956521739131,35.04692307692308,9.815217391304348,9.7,9.816153846153846,9.7,0.26,0.32,Clear,Clear,42.67,36.99,33.627916666666664,31.837692307692308,SW,Calm,FALSE,0,0,63.33,48.99625,0.9399999999999977,5.022880434782607,36.89083333333333,17.128297101449277,37.76034482758621,30.323691279360318,36.219655172413795,28.793045977011495,28.0503448275862,25.226084457771115,21.599999999999994,27.279999999999994,20.391213768115946,23.25153846153846,2012-03-10,17,"10, 250, 500","312.5, 1297.4, 1280.8","38.78, -96.654; 34.74, -96.589; 35.683, -99.586",0,68.5,553.6,41.7,8.3,41.6,7.833333333333333,22,47
Anoka Airport,27-003-1002,27-003-1002,2012-03-12,24,25.604,OZONE,45.13768,-93.207615,46.75,"25.6, 25.6",2012,3,12,51.85,52.49,48.613076923076925,48.47541666666667,47.01833333333333,50.314,46.05,45.2,5.800000000000004,7.289999999999999,Calm,Calm,0.5384615384615384,0,0,0,0,0,0.46153846153846156,0,0,4.30375,4.1,4.3561538461538465,4.97,0.20879999999999999,0.0846,0.1242,8,4,87.66666666666667,90.53846153846153,44.81458333333333,45.86692307692308,7.3225,1.58,6.826153846153846,1.58,1,0.93,Overcast,Overcast,42.67,36.99,33.627916666666664,31.837692307692308,S,SW,FALSE,0,0,64.27,54.01913043478261,-11.779999999999994,-5.543713768115943,51.50769021739131,-3.0322735507246392,38.51827586206897,31.38030047476262,37.76034482758621,30.323691279360318,14.729655172413793,18.15172538730635,9.82,14.86,14.847500000000004,16.775384615384617,2012-03-11,17,"10, 250, 500","0.3, 35.3, 200.4","40.539, -91.344; 37.564, -95.328; 37.828, -97.486",0.5,95.2,431.3,31.3,8.9,33.86666666666667,7.6000000000000005,5,36
Anoka Airport,27-003-1002,27-003-1002,2012-03-13,24,21.708,OZONE,45.13768,-93.207615,36.62,"21.7, 21.7",2012,3,13,64.57,64.57,50.84923076923077,49.64625,42.10166666666667,59.564,33.71,33.71,30.859999999999992,30.859999999999992,Calm,Calm,0.6153846153846154,0,0,0,0.23076923076923078,0.15384615384615385,0,0,0,3.587083333333333,4.26,3.312307692307692,2.45,0.0206,0.019899999999999998,7e-4,1,1,64.16666666666667,60.53846153846154,36.32791666666667,35.45461538461539,9.65375,8.46,9.587692307692308,8.46,0.21,0.11,Clear,Clear,42.67,36.99,33.627916666666664,31.837692307692308,Calm,S,FALSE,0.20879999999999999,0.1242,52.49,48.47541666666667,12.079999999999991,1.1708333333333343,51.24727355072464,-1.6010235507246406,39.68931034482759,32.23192403798101,38.51827586206897,31.38030047476262,26.051724137931025,18.26594952523738,21.89999999999999,27.57999999999999,16.018333333333338,19.011538461538464,2012-03-12,17,"10, 250, 500","1216.5, 2131.7, 3096.2","47.256, -103.549; 48.236, -107.818; 47.474, -111.278",0,31.9,635.6,42.7,4.7,42,5.033333333333333,25,2
Anoka Airport,27-003-1002,27-003-1002,2012-03-14,24,33.042,OZONE,45.13768,-93.207615,45,"33, 33",2012,3,14,71.05,71.05,61.57076923076923,58.98916666666667,55.733333333333334,67.528,49.9,49.9,21.15,21.15,Calm,Calm,0.8461538461538461,0,0,0,0.07692307692307693,0.07692307692307693,0,0,0,4.022916666666666,4.52,3.8784615384615386,4.48,0.0205,4e-4,0.0201,1,0,60.5,62.15384615384615,44.62083333333333,47.52076923076923,9.7975,9.6,9.797692307692309,9.6,0.03,0.02,Clear,Clear,42.67,36.99,33.627916666666664,31.837692307692308,Calm,Calm,FALSE,0.0206,7e-4,64.57,49.64625,6.480000000000004,9.342916666666667,49.060833333333335,9.928333333333335,40.98655172413793,33.277857946026984,39.68931034482759,32.23192403798101,31.360689655172408,26.75724262868566,28.379999999999995,34.059999999999995,25.361250000000005,29.733076923076922,2012-03-13,17,"10, 250, 500","0, 248, 125.2","41.196, -92.608; 36.864, -97.063; 38.474, -98.924",0,47.4,783.9,38.2,8.1,37.666666666666664,8,7,12
Anoka Airport,27-003-1002,27-003-1002,2012-03-15,24,42.417,OZONE,45.13768,-93.207615,47.5,"42.4, 42.4",2012,3,15,62.72,62.72,52.34230769230769,51.31375,46.82666666666667,57.03,40.34,40.34,22.379999999999995,22.379999999999995,Calm,Calm,1,0,0,0,0,0,0,0,0,2.7625,2.955,3.003076923076923,2.96,0,0,0,0,0,42.291666666666664,39.61538461538461,28.834583333333335,28.276153846153846,9.785833333333333,9.57,9.804615384615385,9.72,0.32,0.18,Clear,Clear,42.67,36.99,33.627916666666664,31.837692307692308,Calm,Calm,FALSE,0.0205,0.0201,71.05,58.98916666666667,-8.329999999999998,-7.6754166666666706,54.317708333333336,-3.003958333333337,41.83206896551724,33.96201024487756,40.98655172413793,33.277857946026984,21.733448275862067,18.035892053973015,20.049999999999997,25.729999999999997,17.685833333333335,20.504615384615384,2012-03-14,17,"10, 250, 500","31.5, 457.2, 1032.8","47.817, -94.021; 49.818, -94.871; 49.537, -96.453",0,34.3,630.2,45,5.6,44.63333333333333,5.5,69,98
Anoka Airport,27-003-1002,27-003-1002,2012-03-16,24,30.833,OZONE,45.13768,-93.207615,44.38,"30.8, 30.8",2012,3,16,78.13,78.13,62.39,59.3275,51.980000000000004,73.602,41.53,41.51,36.599999999999994,36.62,Calm,Calm,0.5384615384615384,0,0,0,0.07692307692307693,0.38461538461538464,0,0,0,3.30125,3.605,4.113846153846154,4.35,0,0,0,0,0,63.708333333333336,61.92307692307693,46.6,48.605384615384615,9.645416666666668,8.51,9.51923076923077,8.51,0.31,0.22,Clear,Clear,42.67,36.99,33.627916666666664,31.837692307692308,Calm,Calm,FALSE,0,0,62.72,51.31375,15.409999999999997,8.013750000000002,55.15145833333334,4.176041666666663,43.18103448275862,34.940257371314345,41.83206896551724,33.96201024487756,36.29793103448276,25.36548975512244,35.459999999999994,41.13999999999999,25.699583333333337,30.552307692307693,2012-03-15,17,"10, 250, 500","446.4, 415.2, 307.6","45.057, -90.99; 42.351, -92.265; 41.497, -93.254",0,60.2,724.5,32.4,19.8,35,14.7,22,11
Anoka Airport,27-003-1002,27-003-1002,2012-03-17,24,28.521,OZONE,45.13768,-93.207615,46.75,"28.5, 28.5",2012,3,17,78.57,78.57,69.77461538461539,68.45541666666666,64.78166666666667,75.02,58.84,58.84,19.72999999999999,19.72999999999999,S,S,0.07692307692307693,0,0,0,0,0.9230769230769231,0,0,0,7.013333333333334,6.095000000000001,8.587692307692308,9.12,0,0,0,0,0,71.16666666666667,71.38461538461539,58.19166666666667,59.363076923076925,9.627083333333333,8.54,9.482307692307693,8.54,0.45,0.33,Clear,Clear,42.67,36.99,33.627916666666664,31.837692307692308,Calm,Calm,FALSE,0,0,78.13,59.3275,0.4399999999999977,9.127916666666664,55.320625,13.134791666666665,44.49655172413793,36.194955647176414,43.18103448275862,34.940257371314345,35.388965517241374,33.51515929535232,35.89999999999999,41.57999999999999,34.8275,37.93692307692308,2012-03-16,17,"10, 250, 500","27.2, 59.8, 353.9","40.037, -93.315; 35.325, -95.693; 32.861, -97.528",0,76.8,739.1,25.2,9.6,25.8,11.133333333333333,9,13
Anoka Airport,27-003-1002,27-003-1002,2012-03-18,24,30.125,OZONE,45.13768,-93.207615,38.25,"30.1, 30.1",2012,3,18,77.73,77.73,70.89769230769231,70.51458333333333,66.45666666666666,75.1,62.28,62.28,15.450000000000003,15.450000000000003,S,S,0,0,0,0,0,1,0,0,0,8.954583333333334,8.415,9.704615384615385,10.61,0,0,0,0,0,67.16666666666667,66.07692307692308,58.59583333333333,58.353846153846156,9.85875,9.74,9.846923076923078,9.74,0.54,0.38,Clear,Clear,42.67,36.99,33.627916666666664,31.837692307692308,S,Calm,FALSE,0,0,78.57,68.45541666666666,-0.8399999999999892,2.0591666666666697,63.89145833333333,6.623125000000002,45.92068965517241,37.71428035982009,44.49655172413793,36.194955647176414,33.233448275862074,34.31962768615692,35.06,40.74,36.88666666666667,39.06,2012-03-17,17,"10, 250, 500","0, 0.7, 205.4","39.901, -92.508; 39.005, -92.988; 33.876, -96.154",0,71,719.7,30.1,9.2,27.533333333333335,9.6,50,61
