SAMPLE_DATE,SYS_LOC_CODE,STREAM_CODE,LOC_NAME,LOC_TYPE,LOC_COUNTY_CODE,LOC_MAJOR_BASIN,LNG,LAT,CHEMICAL,DETECT_FLAG,RESULT_NUMERIC,RESULT_TEXT,RESULT_UNIT,REPORTING_DETECTION_LIMIT,METHOD_DETECTION_LIMIT,DETECTION_LIMIT_UNIT
2015-07-06,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,pH,Y,7.41,7.41,None,,,
2015-06-24,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Orthophosphate,Y,0.008,0.008,mg/L,0.005,,mg/L
2015-06-24,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Turbidity,Y,2.3,2.3,NTU,0.2,,NTU
2015-06-23,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Kjeldahl nitrogen,Y,0.92,0.92,mg/L,0.2,0.09,mg/L
2015-06-23,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Phosphorus,Y,0.026,0.026,mg/L,0.003,9e-4,mg/L
2015-06-23,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Orthophosphate,Y,0.008,0.008,mg/L,0.005,,mg/L
2015-06-23,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,"Temperature, water",Y,22.55,22.55,deg C,,,
2015-06-23,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Specific conductance,Y,123,123,uS/cm,,,
2015-06-23,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,pH,Y,7.86,7.86,None,,,
2015-06-23,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Dissolved oxygen (DO),Y,8.96,8.96,mg/L,,,
2015-06-23,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Stream stage,Y,935.53,935.53,ft,,,
2015-06-23,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Turbidity,Y,2.3,2.3,NTU,0.2,,NTU
2015-06-01,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Specific conductance,Y,74,74,uS/cm,,,
2015-06-01,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,"Temperature, water",Y,16.63,16.63,deg C,,,
2015-06-01,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,pH,Y,7.41,7.41,None,,,
2015-06-01,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Turbidity,Y,2.6,2.6,NTU,0.2,,NTU
2015-06-01,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Dissolved oxygen (DO),Y,10.51,10.51,mg/L,,,
2015-06-01,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Phosphorus,Y,0.021,0.021,mg/L,0.003,9e-4,mg/L
2015-06-01,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Orthophosphate,Y,0.007,0.007,mg/L,0.005,,mg/L
2015-06-01,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Kjeldahl nitrogen,Y,1,1.00,mg/L,0.2,0.09,mg/L
2015-05-26,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Turbidity,Y,3,3.0,NTU,0.2,,NTU
2015-05-26,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Dissolved oxygen (DO),Y,10.36,10.36,mg/L,,,
2015-05-26,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Kjeldahl nitrogen,Y,0.86,0.86,mg/L,0.2,0.09,mg/L
2015-05-26,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Orthophosphate,Y,0.006,0.006,mg/L,0.005,,mg/L
2015-05-26,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Phosphorus,Y,0.023,0.023,mg/L,0.003,9e-4,mg/L
2015-05-26,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Stream stage,Y,938.4,938.4,ft,,,
2015-05-26,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,"Temperature, water",Y,14.27,14.27,deg C,,,
2015-05-26,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Specific conductance,Y,61,61,uS/cm,,,
2015-05-26,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,pH,Y,7.21,7.21,None,,,
2015-05-18,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Orthophosphate,Y,0.01,0.010,mg/L,0.005,,mg/L
2015-05-18,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Kjeldahl nitrogen,Y,0.95,0.95,mg/L,0.2,0.09,mg/L
2015-05-18,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Turbidity,Y,5.8,5.8,NTU,0.2,,NTU
2015-05-18,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Stream stage,Y,941.82,941.82,ft,,,
2015-05-18,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,"Temperature, water",Y,12.93,12.93,deg C,,,
2015-05-18,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Phosphorus,Y,0.041,0.041,mg/L,0.003,9e-4,mg/L
2015-05-18,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Specific conductance,Y,56,56,uS/cm,,,
2015-05-18,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,pH,Y,7,7,None,,,
2015-05-18,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Dissolved oxygen (DO),Y,10.2,10.2,mg/L,,,
2015-05-12,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Turbidity,Y,6.9,6.9,NTU,0.2,,NTU
2015-05-12,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Orthophosphate,Y,0.006,0.006,mg/L,0.005,,mg/L
2015-05-12,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Phosphorus,Y,0.031,0.031,mg/L,0.003,9e-4,mg/L
2015-05-12,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Kjeldahl nitrogen,Y,0.94,0.94,mg/L,0.2,0.09,mg/L
2015-05-12,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Stream stage,Y,938.74,938.74,ft,,,
2015-05-11,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Stream stage,Y,937.44,937.44,ft,,,
2015-05-11,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Phosphorus,Y,0.028,0.028,mg/L,0.003,9e-4,mg/L
2015-05-11,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Turbidity,Y,6.2,6.2,NTU,0.2,,NTU
2015-05-11,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Kjeldahl nitrogen,Y,0.68,0.68,mg/L,0.2,0.09,mg/L
2015-05-11,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Orthophosphate,N,,,mg/L,0.005,,mg/L
2015-05-05,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Kjeldahl nitrogen,Y,0.84,0.84,mg/L,0.2,0.09,mg/L
2015-05-05,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Turbidity,Y,2.4,2.4,NTU,0.2,,NTU
2015-05-05,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Orthophosphate,N,,,mg/L,0.005,,mg/L
2015-05-05,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Phosphorus,Y,0.016,0.016,mg/L,0.003,9e-4,mg/L
2015-05-05,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Stream stage,Y,935.82,935.82,ft,,,
2015-04-23,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Phosphorus,Y,0.035,0.035,mg/L,5,5,mg/L
2015-04-23,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Dissolved oxygen (DO),Y,12.14,12.14,mg/L,,,
2015-04-23,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Escherichia coli,Y,14,14,MPN/100mL,1,4,MPN/100mL
2015-04-23,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Specific conductance,Y,75,75,uS/cm,,,
2015-04-23,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Orthophosphate,Y,0.005,0.005,mg/L,5,2,mg/L
2015-04-23,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,"Temperature, water",Y,5.29,5.29,deg C,,,
2015-04-20,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,pH,Y,7.53,7.53,None,,,
2015-04-20,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Turbidity,Y,4,4.0,NTU,0.2,,NTU
2015-04-20,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Phosphorus,Y,0.026,0.026,mg/L,0.003,9e-4,mg/L
2015-04-20,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Orthophosphate,N,,,mg/L,0.005,,mg/L
2015-04-20,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Kjeldahl nitrogen,Y,0.88,0.88,mg/L,0.2,0.09,mg/L
2015-04-20,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Dissolved oxygen (DO),Y,12.38,12.38,mg/L,,,
2015-04-20,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Specific conductance,Y,76,76,uS/cm,,,
2015-04-20,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,"Temperature, water",Y,8.42,8.42,deg C,,,
2015-04-20,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Stream stage,Y,937.02,937.02,ft,,,
2015-04-09,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Specific conductance,Y,103,103,uS/cm,,,
2015-04-09,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Dissolved oxygen (DO),Y,12.42,12.42,mg/L,,,
2015-04-09,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,"Temperature, water",Y,3.74,3.74,deg C,,,
2015-04-09,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Orthophosphate,Y,0.006,0.006,mg/L,5,2,mg/L
2015-04-09,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Phosphorus,Y,0.034,0.034,mg/L,5,5,mg/L
2015-04-09,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Escherichia coli,Y,1,1,MPN/100mL,1,4,MPN/100mL
2015-03-23,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Orthophosphate,Y,0.014,0.014,mg/L,0.005,,mg/L
2015-03-23,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Turbidity,Y,2.6,2.6,NTU,0.2,,NTU
2015-03-23,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,"Temperature, water",Y,1.08,1.08,deg C,,,
2015-03-23,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Specific conductance,Y,93,93,uS/cm,,,
2015-03-23,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,pH,Y,7.34,7.34,None,,,
2015-03-23,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Dissolved oxygen (DO),Y,15.37,15.37,mg/L,,,
2015-03-23,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Stream stage,Y,936.57,936.57,ft,,,
2015-03-23,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Kjeldahl nitrogen,Y,0.68,0.68,mg/L,0.2,0.09,mg/L
2015-03-23,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Phosphorus,Y,0.032,0.032,mg/L,0.003,9e-4,mg/L
2015-03-17,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Specific conductance,Y,67,67,uS/cm,,,
2015-03-17,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Phosphorus,Y,0.064,0.064,mg/L,0.003,9e-4,mg/L
2015-03-17,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Orthophosphate,Y,0.008,0.008,mg/L,0.005,,mg/L
2015-03-17,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Turbidity,Y,4.8,4.8,NTU,0.2,,NTU
2015-03-17,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Kjeldahl nitrogen,Y,1.03,1.03,mg/L,0.2,0.09,mg/L
2015-03-17,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,"Temperature, water",Y,0.58,0.58,deg C,,,
2015-03-17,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Dissolved oxygen (DO),Y,13.37,13.37,mg/L,,,
2015-03-17,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,pH,Y,7.3,7.3,None,,,
2015-03-13,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,"Temperature, water",Y,0.22,0.22,deg C,,,
2015-03-13,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Specific conductance,Y,155,155,uS/cm,,,
2015-03-13,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,pH,Y,7.65,7.65,None,,,
2015-03-13,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Dissolved oxygen (DO),Y,12.2,12.2,mg/L,,,
2015-03-13,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Stream stage,Y,936.51,936.51,ft,,,
2014-10-21,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Escherichia coli,Y,13,13,MPN/100mL,1,4,MPN/100mL
2014-10-21,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Phosphorus,Y,0.038,0.038,mg/L,5,5,mg/L
2014-10-21,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Orthophosphate,Y,0.011,0.011,mg/L,5,2,mg/L
2014-10-21,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Distance from/to,Y,13.16,13.16,ft,,,
2014-10-21,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,"Temperature, water",Y,7.84,7.84,deg C,,,
2014-10-21,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Specific conductance,Y,126,126,uS/cm,,,
2014-10-21,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Dissolved oxygen (DO),Y,10.76,10.76,mg/L,,,
2014-10-08,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Distance from/to,Y,12.76,12.76,ft,,,
2014-10-08,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Escherichia coli,Y,24,24,MPN/100mL,1,4,MPN/100mL
2014-10-08,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Phosphorus,Y,0.044,0.044,mg/L,5,5,mg/L
2014-10-08,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Orthophosphate,Y,0.015,0.015,mg/L,5,2,mg/L
2014-10-08,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,"Temperature, water",Y,6.78,6.78,deg C,,,
2014-10-08,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Specific conductance,Y,112,112,uS/cm,,,
2014-10-08,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Dissolved oxygen (DO),Y,11.03,11.03,mg/L,,,
2014-09-23,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Dissolved oxygen (DO),Y,9.6,9.60,mg/L,,,
2014-09-23,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,pH,Y,7.4,7.40,None,,,
2014-09-23,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Specific conductance,Y,119,119,uS/cm,,,
2014-09-23,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,"Temperature, water",Y,13.13,13.13,deg C,,,
2014-09-23,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Distance from/to,Y,12.85,12.85,ft,,,
2014-09-23,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Orthophosphate,Y,0.016,0.016,mg/L,5,2,mg/L
2014-09-23,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Phosphorus,Y,0.045,0.045,mg/L,5,5,mg/L
2014-09-23,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Escherichia coli,Y,33,33,MPN/100mL,1,4,MPN/100mL
2014-09-11,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Orthophosphate,Y,0.018,0.018,mg/L,5,2,mg/L
2014-09-11,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Phosphorus,Y,0.066,0.066,mg/L,5,5,mg/L
2014-09-11,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Escherichia coli,Y,280,280,MPN/100mL,1,4,MPN/100mL
2014-09-11,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Dissolved oxygen (DO),Y,9.48,9.48,mg/L,,,
2014-09-11,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,pH,Y,7.21,7.21,None,,,
2014-09-11,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Specific conductance,Y,92,92,uS/cm,,,
2014-09-11,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,"Temperature, water",Y,13.14,13.14,deg C,,,
2014-09-11,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Distance from/to,Y,10.56,10.56,ft,,,
2014-08-26,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Dissolved oxygen (DO),Y,8.14,8.14,mg/L,,,
2014-08-26,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Escherichia coli,Y,1300,1300,MPN/100mL,1,4,MPN/100mL
2014-08-26,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Phosphorus,Y,0.091,0.091,mg/L,5,5,mg/L
2014-08-26,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,pH,Y,7.29,7.29,None,,,
2014-08-26,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Distance from/to,Y,10.97,10.97,ft,,,
2014-08-26,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,"Temperature, water",Y,18.19,18.19,deg C,,,
2014-08-26,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Specific conductance,Y,89,89,uS/cm,,,
2014-08-26,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Orthophosphate,Y,0.022,0.022,mg/L,5,2,mg/L
2014-08-11,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Escherichia coli,Y,59,59,MPN/100mL,1,4,MPN/100mL
2014-08-11,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Phosphorus,Y,0.035,0.035,mg/L,5,5,mg/L
2014-08-11,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Orthophosphate,Y,0.016,0.016,mg/L,5,2,mg/L
2014-08-11,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,"Temperature, water",Y,21.34,21.34,deg C,,,
2014-08-11,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Specific conductance,Y,204,204,uS/cm,,,
2014-08-11,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,pH,Y,7.29,7.29,None,,,
2014-08-11,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Dissolved oxygen (DO),Y,8.55,8.55,mg/L,,,
2014-08-11,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Distance from/to,Y,13.6,13.6,ft,,,
2014-07-28,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Distance from/to,Y,13.05,13.05,ft,,,
2014-07-28,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,"Temperature, water",Y,19.84,19.84,deg C,,,
2014-07-28,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Phosphorus,Y,0.065,0.065,mg/L,5,5,mg/L
2014-07-28,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Escherichia coli,Y,32,32,MPN/100mL,1,4,MPN/100mL
2014-07-28,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Orthophosphate,Y,0.034,0.034,mg/L,5,2,mg/L
2014-07-28,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Specific conductance,Y,138,138,uS/cm,,,
2014-07-28,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,pH,Y,7.59,7.59,None,,,
2014-07-28,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Dissolved oxygen (DO),Y,7.55,7.55,mg/L,,,
2014-07-16,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Specific conductance,Y,101,101,uS/cm,,,
2014-07-16,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,pH,Y,7.2,7.20,None,,,
2014-07-16,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Dissolved oxygen (DO),Y,8.69,8.69,mg/L,,,
2014-07-16,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,"Temperature, water",Y,17.94,17.94,deg C,,,
2014-07-16,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Phosphorus,Y,0.073,0.073,mg/L,5,5,mg/L
2014-07-16,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Orthophosphate,Y,0.023,0.023,mg/L,5,2,mg/L
2014-07-16,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Distance from/to,Y,12.25,12.25,ft,,,
2014-07-16,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Escherichia coli,Y,820,820,MPN/100mL,1,4,MPN/100mL
2014-07-01,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,pH,Y,7.33,7.33,None,,,
2014-07-01,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Specific conductance,Y,122,122,uS/cm,,,
2014-07-01,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,"Temperature, water",Y,20.7,20.70,deg C,,,
2014-07-01,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Escherichia coli,Y,36,36,MPN/100mL,1,4,MPN/100mL
2014-07-01,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Phosphorus,Y,0.066,0.066,mg/L,5,5,mg/L
2014-07-01,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Dissolved oxygen (DO),Y,7.64,7.64,mg/L,,,
2014-07-01,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Distance from/to,Y,12.77,12.77,ft,,,
2014-07-01,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Orthophosphate,Y,0.026,0.026,mg/L,5,2,mg/L
2014-06-17,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Escherichia coli,Y,280,280,MPN/100mL,1,4,MPN/100mL
2014-06-17,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Phosphorus,Y,0.054,0.054,mg/L,5,5,mg/L
2014-06-17,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Orthophosphate,Y,0.015,0.015,mg/L,5,2,mg/L
2014-06-17,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Distance from/to,Y,10.01,10.01,ft,,,
2014-06-17,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Specific conductance,Y,74,74,uS/cm,,,
2014-06-17,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,pH,Y,6.9,6.90,None,,,
2014-06-17,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,Dissolved oxygen (DO),Y,8.67,8.67,mg/L,,,
2014-06-17,S007-150,07030004-506,Snake River,River/Stream,Kanabec,07030004,-93.2311,46.0246,"Temperature, water",Y,17.13,17.13,deg C,,,
