SITE,Date,Hour,OZONE,TEMP_F,StateCode,CountyCode,SiteNum,Latitude,Longitude,Time,Parameter,YEAR,Month,Day,UNITS
27-137-7001,2016-04-01,0,14,33.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2016,4,01,PPB
27-137-7001,2016-04-02,1,21,35.6,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2016,4,02,PPB
27-137-7001,2016-04-03,0,12,30.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2016,4,03,PPB
27-137-7001,2016-04-04,1,13,36.2,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2016,4,04,PPB
27-137-7001,2016-04-05,8,20,41,27,137,7001,47.523355,-92.536305,1899-12-31T08:00:00Z,88101,2016,4,05,PPB
27-137-7001,2016-04-06,1,0.015,50,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2016,4,06,PPM
27-137-7001,2016-04-07,0,20,50.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2016,4,07,PPB
27-137-7001,2016-04-08,6,10,44.6,27,137,7001,47.523355,-92.536305,1899-12-31T06:00:00Z,88101,2016,4,08,PPB
27-137-7001,2016-04-09,1,14,54.8,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2016,4,09,PPB
27-137-7001,2016-04-10,0,14,51.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2016,4,10,PPB
27-137-7001,2016-04-11,3,12,51.8,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2016,4,11,PPB
27-137-7001,2016-04-12,2,12,39.800000000000004,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2016,4,12,PPB
27-137-7001,2016-04-13,0,11,35.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2016,4,13,PPB
27-137-7001,2016-04-14,2,8,28.4,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2016,4,14,PPB
27-137-7001,2016-04-15,1,9,30.2,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2016,4,15,PPB
27-137-7001,2016-04-16,0,12,26.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2016,4,16,PPB
27-137-7001,2016-04-17,0,12,36.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2016,4,17,PPB
27-137-7001,2016-04-18,0,11,39.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2016,4,18,PPB
27-137-7001,2016-04-19,0,18,48.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2016,4,19,PPB
27-137-7001,2016-04-20,1,19,66.2,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2016,4,20,PPB
27-137-7001,2016-04-21,1,14,60.8,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2016,4,21,PPB
27-137-7001,2016-04-22,4,11,52.4,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2016,4,22,PPB
27-137-7001,2016-04-23,1,12,48.800000000000004,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2016,4,23,PPB
27-137-7001,2016-04-24,0,11,35.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2016,4,24,PPB
27-137-7001,2016-04-25,1,9,41.6,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2016,4,25,PPB
27-137-7001,2016-04-26,3,9,41,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2016,4,26,PPB
27-137-7001,2016-04-27,2,9,33.8,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2016,4,27,PPB
27-137-7001,2016-04-28,10,6,35,27,137,7001,47.523355,-92.536305,1899-12-31T10:00:00Z,88101,2016,4,28,PPB
27-137-7001,2016-04-29,4,10,39.2,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2016,4,29,PPB
27-137-7001,2016-04-30,1,8,39.2,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2016,4,30,PPB
27-137-7001,2016-05-01,0,7,44.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2016,5,01,PPB
27-137-7001,2016-05-02,1,9,49.4,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2016,5,02,PPB
27-137-7001,2016-05-03,2,10,51.8,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2016,5,03,PPB
27-137-7001,2016-05-04,0,9,53.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2016,5,04,PPB
27-137-7001,2016-05-05,3,9,48.2,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2016,5,05,PPB
27-137-7001,2016-05-06,0,12,46.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2016,5,06,PPB
27-137-7001,2016-05-07,3,10,54.2,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2016,5,07,PPB
27-137-7001,2016-05-08,3,16,45.2,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2016,5,08,PPB
27-137-7001,2016-05-09,6,10,44.6,27,137,7001,47.523355,-92.536305,1899-12-31T06:00:00Z,88101,2016,5,09,PPB
27-137-7001,2016-05-10,1,12,59,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2016,5,10,PPB
27-137-7001,2016-05-11,16,8,53.6,27,137,7001,47.523355,-92.536305,1899-12-31T16:00:00Z,88101,2016,5,11,PPB
27-137-7001,2016-05-12,0,11,46.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2016,5,12,PPB
27-137-7001,2016-05-13,0,8,53,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2016,5,13,PPB
27-137-7001,2016-05-14,5,11,50,27,137,7001,47.523355,-92.536305,1899-12-31T05:00:00Z,88101,2016,5,14,PPB
27-137-7001,2016-05-15,0,7,45.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2016,5,15,PPB
27-137-7001,2016-05-16,0,9,52.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2016,5,16,PPB
27-137-7001,2016-05-17,5,12,64.4,27,137,7001,47.523355,-92.536305,1899-12-31T05:00:00Z,88101,2016,5,17,PPB
27-137-7001,2016-05-18,1,18,70.39999999999999,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2016,5,18,PPB
27-137-7001,2016-05-19,3,16,48.2,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2016,5,19,PPB
27-137-7001,2016-05-20,0,22,75.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2016,5,20,PPB
27-137-7001,2016-05-21,0,10,60.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2016,5,21,PPB
27-137-7001,2016-05-22,2,10,66.2,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2016,5,22,PPB
27-137-7001,2016-05-23,2,11,74,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2016,5,23,PPB
27-137-7001,2016-05-24,1,15,78.8,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2016,5,24,PPB
27-137-7001,2016-05-25,2,15,80.6,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2016,5,25,PPB
27-137-7001,2016-05-26,0,19,83.60000000000001,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2016,5,26,PPB
27-137-7001,2016-05-27,2,15,64.4,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2016,5,27,PPB
27-137-7001,2016-05-28,6,11,69.8,27,137,7001,47.523355,-92.536305,1899-12-31T06:00:00Z,88101,2016,5,28,PPB
27-137-7001,2016-05-29,0,10,81.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2016,5,29,PPB
27-137-7001,2016-05-30,0,15,74.60000000000001,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2016,5,30,PPB
27-137-7001,2016-05-31,1,15,66.8,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2016,5,31,PPB
27-137-7001,2016-06-01,1,12,69.2,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2016,6,01,PPB
27-137-7001,2016-06-02,2,9,72.2,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2016,6,02,PPB
27-137-7001,2016-06-03,0,8,73.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2016,6,03,PPB
27-137-7001,2016-06-04,0,13,73.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2016,6,04,PPB
27-137-7001,2016-06-05,7,17,55.4,27,137,7001,47.523355,-92.536305,1899-12-31T07:00:00Z,88101,2016,6,05,PPB
27-137-7001,2016-06-06,0,32,79.39999999999999,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2016,6,06,PPB
27-137-7001,2016-06-07,3,9,63.800000000000004,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2016,6,07,PPB
27-137-7001,2016-06-08,3,11,66.2,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2016,6,08,PPB
27-137-7001,2016-06-09,1,11,70.39999999999999,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2016,6,09,PPB
27-137-7001,2016-06-10,0,11,71.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2016,6,10,PPB
27-137-7001,2016-06-11,2,11,63.800000000000004,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2016,6,11,PPB
27-137-7001,2016-06-12,1,13,56,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2016,6,12,PPB
27-137-7001,2016-06-13,0,12,70.39999999999999,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2016,6,13,PPB
27-137-7001,2016-06-14,4,9,48.800000000000004,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2016,6,14,PPB
27-137-7001,2016-06-15,3,9,59.6,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2016,6,15,PPB
27-137-7001,2016-06-16,0,26,75.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2016,6,16,PPB
27-137-7001,2016-06-17,1,9,78.8,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2016,6,17,PPB
27-137-7001,2016-06-18,2,14,65.60000000000001,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2016,6,18,PPB
27-137-7001,2016-06-19,2,13,53.6,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2016,6,19,PPB
27-137-7001,2016-06-20,0,12,55.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2016,6,20,PPB
27-137-7001,2016-06-21,0,10,55.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2016,6,21,PPB
27-137-7001,2016-06-22,0,10,60.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2016,6,22,PPB
27-137-7001,2016-06-23,0,13,80,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2016,6,23,PPB
27-137-7001,2016-06-24,4,10,57.2,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2016,6,24,PPB
27-137-7001,2016-06-25,0,8,56.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2016,6,25,PPB
27-137-7001,2016-06-26,2,11,53.6,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2016,6,26,PPB
27-137-7001,2016-06-27,0,16,66.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2016,6,27,PPB
27-137-7001,2016-06-28,2,15,81.2,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2016,6,28,PPB
27-137-7001,2016-06-29,1,11,79.39999999999999,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2016,6,29,PPB
27-137-7001,2016-06-30,7,7,78.8,27,137,7001,47.523355,-92.536305,1899-12-31T07:00:00Z,88101,2016,6,30,PPB
27-137-7001,2016-07-01,1,10,69.8,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2016,7,01,PPB
27-137-7001,2016-07-02,2,12,69.8,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2016,7,02,PPB
27-137-7001,2016-07-03,3,9,71.6,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2016,7,03,PPB
27-137-7001,2016-07-04,1,14,75.2,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2016,7,04,PPB
27-137-7001,2016-07-05,0,23,79.39999999999999,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2016,7,05,PPB
27-137-7001,2016-07-06,1,14,81.8,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2016,7,06,PPB
27-137-7001,2016-07-07,3,16,79.39999999999999,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2016,7,07,PPB
27-137-7001,2016-07-08,3,10,66.2,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2016,7,08,PPB
27-137-7001,2016-07-09,0,8,71.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2016,7,09,PPB
27-137-7001,2016-07-10,5,9,78.8,27,137,7001,47.523355,-92.536305,1899-12-31T05:00:00Z,88101,2016,7,10,PPB
27-137-7001,2016-07-11,0,23,72.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2016,7,11,PPB
27-137-7001,2016-07-12,0,14,72.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2016,7,12,PPB
27-137-7001,2016-07-13,8,17,69.8,27,137,7001,47.523355,-92.536305,1899-12-31T08:00:00Z,88101,2016,7,13,PPB
27-137-7001,2016-07-14,0,10,57.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2016,7,14,PPB
27-137-7001,2016-07-15,5,8,69.8,27,137,7001,47.523355,-92.536305,1899-12-31T05:00:00Z,88101,2016,7,15,PPB
27-137-7001,2016-07-16,0,10,71.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2016,7,16,PPB
27-137-7001,2016-07-17,0,13,75.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2016,7,17,PPB
27-137-7001,2016-07-18,2,15,75.2,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2016,7,18,PPB
27-137-7001,2016-07-19,1,16,74,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2016,7,19,PPB
27-137-7001,2016-07-20,12,17,83,27,137,7001,47.523355,-92.536305,1899-12-31T12:00:00Z,88101,2016,7,20,PPB
27-137-7001,2016-07-21,0,21,87.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2016,7,21,PPB
27-137-7001,2016-07-22,0,19,79.39999999999999,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2016,7,22,PPB
27-137-7001,2016-07-23,0,11,73.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2016,7,23,PPB
27-137-7001,2016-07-24,1,11,76.4,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2016,7,24,PPB
27-137-7001,2016-07-25,0,13,69.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2016,7,25,PPB
27-137-7001,2016-07-26,4,13,84.2,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2016,7,26,PPB
27-137-7001,2016-07-27,9,8,62.6,27,137,7001,47.523355,-92.536305,1899-12-31T09:00:00Z,88101,2016,7,27,PPB
27-137-7001,2016-07-28,2,10,72.2,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2016,7,28,PPB
27-137-7001,2016-07-29,0,13,75.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2016,7,29,PPB
27-137-7001,2016-08-05,16,12,76.4,27,137,7001,47.523355,-92.536305,1899-12-31T16:00:00Z,88101,2016,8,05,PPB
27-137-7001,2016-08-06,1,21,71.6,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2016,8,06,PPB
27-137-7001,2016-08-07,0,18,72.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2016,8,07,PPB
27-137-7001,2016-08-08,4,15,80.6,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2016,8,08,PPB
27-137-7001,2016-08-09,0,19,75.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2016,8,09,PPB
27-137-7001,2016-08-10,5,25,70.39999999999999,27,137,7001,47.523355,-92.536305,1899-12-31T05:00:00Z,88101,2016,8,10,PPB
27-137-7001,2016-08-11,0,12,67.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2016,8,11,PPB
27-137-7001,2016-08-12,0,7,75.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2016,8,12,PPB
27-137-7001,2016-08-13,0,8,73.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2016,8,13,PPB
27-137-7001,2016-08-14,1,7,71.6,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2016,8,14,PPB
27-137-7001,2016-08-15,1,10,80.6,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2016,8,15,PPB
27-137-7001,2016-08-16,7,15,69.2,27,137,7001,47.523355,-92.536305,1899-12-31T07:00:00Z,88101,2016,8,16,PPB
27-137-7001,2016-08-17,0,16,60.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2016,8,17,PPB
27-137-7001,2016-08-18,0,12,69.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2016,8,18,PPB
27-137-7001,2016-08-19,0,5,71,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2016,8,19,PPB
27-137-7001,2016-08-20,1,6,69.8,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2016,8,20,PPB
27-137-7001,2016-08-21,0,7,64.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2016,8,21,PPB
27-137-7001,2016-08-22,1,10,66.2,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2016,8,22,PPB
27-137-7001,2016-08-23,2,10,64.4,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2016,8,23,PPB
27-137-7001,2016-08-24,0,15,71,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2016,8,24,PPB
27-137-7001,2016-08-25,0,16,73.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2016,8,25,PPB
27-137-7001,2016-08-26,2,8,66.8,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2016,8,26,PPB
27-137-7001,2016-08-27,2,6,68.6,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2016,8,27,PPB
27-137-7001,2016-08-28,16,6,69.8,27,137,7001,47.523355,-92.536305,1899-12-31T16:00:00Z,88101,2016,8,28,PPB
27-137-7001,2016-08-29,0,8,64.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2016,8,29,PPB
27-137-7001,2016-08-30,1,7,66.2,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2016,8,30,PPB
27-137-7001,2016-08-31,10,5,69.2,27,137,7001,47.523355,-92.536305,1899-12-31T10:00:00Z,88101,2016,8,31,PPB
27-137-7001,2016-09-01,5,6,70.39999999999999,27,137,7001,47.523355,-92.536305,1899-12-31T05:00:00Z,88101,2016,9,01,PPB
27-137-7001,2016-09-02,4,6,72.8,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2016,9,02,PPB
27-137-7001,2016-09-03,3,5,73.4,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2016,9,03,PPB
27-137-7001,2016-09-04,6,6,62.6,27,137,7001,47.523355,-92.536305,1899-12-31T06:00:00Z,88101,2016,9,04,PPB
27-137-7001,2016-09-05,0,2,62.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2016,9,05,PPB
27-137-7001,2016-09-06,0,6,70.39999999999999,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2016,9,06,PPB
27-137-7001,2016-09-07,1,6,75.2,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2016,9,07,PPB
27-137-7001,2016-09-08,5,8,71.6,27,137,7001,47.523355,-92.536305,1899-12-31T05:00:00Z,88101,2016,9,08,PPB
27-137-7001,2016-09-09,2,12,72.2,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2016,9,09,PPB
27-137-7001,2016-09-10,2,5,51.199999999999996,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2016,9,10,PPB
27-137-7001,2016-09-11,5,6,51.8,27,137,7001,47.523355,-92.536305,1899-12-31T05:00:00Z,88101,2016,9,11,PPB
27-137-7001,2016-09-12,0,6,48.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2016,9,12,PPB
27-137-7001,2016-09-13,0,12,54.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2016,9,13,PPB
